StockNumber,Make,Model,Badge,RegoNum,VIN,Price,Year,Odometer,Body,Color,EngineSize,GearType,FuelType,StandardFeatures,OptionalFeatures,AdvDescription,YardCode,Series,NVIC,SpecialPrice,IsDemo,IsSpecial,IsPrestiged,StockType,IsUsed,RegoExpiry,VideoLink,Drive,DoorNum,Cylinders,RedbookCode,IsMiles,ShortDescription,InteriorColour,RegoState,BuildDate,ComplianceDate,GCM,GVM,Tare,SleepingCapacity,Toilet,Shower,AirConditioning,Fridge,Stereo,IsDAP,StockStatus,EngineNumber,GearCount,EnginePower,PowerkW,Powerhp,EngineMake,GPS,SerialNumber,WheelSize,TowBallWeight,Warranty,Wheels,AxleConfiguration,Seats
101112,Suzuki,Every,,,,,2021,79701,Mini VAN,White,660,Auto,Petrol,"Power Steering,Power Window,Key Start",,"Welcome to UKA Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /><br />📍 Visit Us:<br /><br />MAIDSTONE<br /><br />📞 Call Us : 03 4329 0786 or 1800 006 256<br />📧 Email   : sales.maidstone@ukajapan.com.au<br />📍205 Ballarat Road, Maidstone, Victoria 3012<br /><br />MORDIALLOC<br /><br />📞 Call Us :03 7065 6403 Or 1800 006 256<br />📧 Email   :sales.mordialloc@ukajapan.com.au<br />📍 247 Boundary Road, Mordialloc VIC 3195<br /><br />BRISBANE<br /><br />📞 Call Us : 07 2147 6999 Or 1800 006 256<br />📧 Email   : sales.brisbane@ukajapan.com.au<br />📍 33 Randall St, Slacks Creek, QLD 4127<br /><br /><br />🌐 Browse Our Stock: www.ukajapan.com.au<br /> <br />LMCT: 12702",3,DA17V,,,False,False,False,A,True,,,2WD,5,4,,False,DA17V-514733,Gray,VIC,05/21,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101113,Toyota,Aqua,S,,6ZZF0NHP102466440,,2015,99726,Hatchback,Pearl White,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Folding Side Mirror,Seats Adjustment,Rear Spoiler,Reverse Camera,Climate Control,Eco Mode,EV Mode",,"Toyota Aqua 2015 <br />Stock No: 101113<br />Mileage: 99,726 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />15 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 4933717<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,NHP10,,,False,False,False,A,True,,,2WD,5,4,,False,NHP10-2466440,Gray,VIC,06/15,,,,,,,,Yes,,,False,In_Stock,,,,,,,,,0,,,,,5
101114,Honda,Vezel,Hybrid X,,6ZZF000RU31106310,18995.0000,2015,88794,SUV,Red Pearl,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Reverse Camera,Traction Control,Folding Side Mirror,Crusie Control,Seats Adjustment,Rear Spoiler,Alloy Wheels,Fog Lights",,"Honda Vezel 2015 <br />Stock No: 101114<br />Mileage: 88,794 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,RU3,,,False,False,False,A,True,,,2WD,5,4,,False,RU3-1106310,Gray,VIC,06/15,08/26,,,,,,,Yes,,,False,In_Stock,0000,,,,,,,,0,,,,,5
101116,Nissan,Serena,Seke S Hybrid,,6ZZM00GNC27031461,,2021,93437,VAN,Silver,2000,Auto,Hybrid,"Power Steering,Power WIndow,Winker Mirror,ABS Brakes,Air Condition,Push Start",,"Welcome to UKA Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /><br />📍 Visit Us:<br /><br />MAIDSTONE<br /><br />📞 Call Us : 03 4329 0786 or 1800 006 256<br />📧 Email   : sales.maidstone@ukajapan.com.au<br />📍205 Ballarat Road, Maidstone, Victoria 3012<br /><br />MORDIALLOC<br /><br />📞 Call Us :03 7065 6403 Or 1800 006 256<br />📧 Email   :sales.mordialloc@ukajapan.com.au<br />📍 247 Boundary Road, Mordialloc VIC 3195<br /><br />BRISBANE<br /><br />📞 Call Us : 07 2147 6999 Or 1800 006 256<br />📧 Email   : sales.brisbane@ukajapan.com.au<br />📍 33 Randall St, Slacks Creek, QLD 4127<br /><br /><br />🌐 Browse Our Stock: www.ukajapan.com.au<br /> <br />LMCT: 12702",2,GNC27,,,False,False,False,A,True,,,2WD,5,4,,False,GNC27-031461,Off White,VIC,04/21,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,8
101117,Toyota,Aqua,S,,6ZZF0NHP102456078,,2015,89775,Hatchback,Silver,1500,Auto,Hybrid,"Power Steering,Power Window,ABS Brakes,Air Condition,Push Start",,"Welcome to UKA Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /><br />📍 Visit Us:<br /><br />MAIDSTONE<br /><br />📞 Call Us : 03 4329 0786 or 1800 006 256<br />📧 Email   : sales.maidstone@ukajapan.com.au<br />📍205 Ballarat Road, Maidstone, Victoria 3012<br /><br />MORDIALLOC<br /><br />📞 Call Us :03 7065 6403 Or 1800 006 256<br />📧 Email   :sales.mordialloc@ukajapan.com.au<br />📍 247 Boundary Road, Mordialloc VIC 3195<br /><br />BRISBANE<br /><br />📞 Call Us : 07 2147 6999 Or 1800 006 256<br />📧 Email   : sales.brisbane@ukajapan.com.au<br />📍 33 Randall St, Slacks Creek, QLD 4127<br /><br /><br />🌐 Browse Our Stock: www.ukajapan.com.au<br /> <br />LMCT: 12702",1,NHP10,,,False,False,False,A,True,,,2WD,5,4,,False,NHP10-2456078,Gray,VIC,04/15,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101118,Toyota,Crown,Standard Package,,6ZZ9GWS2040012207,,2009,67649,Sedan,Silver,3500,Auto,Hybrid,"Power Steering,Power Window,ABS Brakes,Air Condition,Push Start",,"Welcome to UKA Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /><br />📍 Visit Us:<br /><br />MAIDSTONE<br /><br />📞 Call Us : 03 4329 0786 or 1800 006 256<br />📧 Email   : sales.maidstone@ukajapan.com.au<br />📍205 Ballarat Road, Maidstone, Victoria 3012<br /><br />MORDIALLOC<br /><br />📞 Call Us :03 7065 6403 Or 1800 006 256<br />📧 Email   :sales.mordialloc@ukajapan.com.au<br />📍 247 Boundary Road, Mordialloc VIC 3195<br /><br />BRISBANE<br /><br />📞 Call Us : 07 2147 6999 Or 1800 006 256<br />📧 Email   : sales.brisbane@ukajapan.com.au<br />📍 33 Randall St, Slacks Creek, QLD 4127<br /><br /><br />🌐 Browse Our Stock: www.ukajapan.com.au<br /> <br />LMCT: 12702",4,GWS204,,,False,False,False,A,True,,,2WD,4,4,,False,GWS204-0012207,Gray,VIC,08/09,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101119,Toyota,Aqua,G,,6ZZH0NHP106623745,15995.0000,2017,99154,Hatchback,Blue Metallic,1500,Auto,Hybrid,"Power Steering,Power Window,Winker Mirror,ABS Brakes,Air Condition,Push Start,Climate Control,Reverse Camera,Cruise Control,Dash Camera,Folding Side Mirror,Tractio Control,Eco Mode,EV Mode,Nanoe Mode,Heated Seats,Seats Adjustment,Keep lane Assist,Collision Brakes,Rear Spoiler,Fog Lights",,"Toyota Aqua 2017 <br />Stock No: 101119<br />Mileage: 99,154 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br />Brisbane Yard<br />33 Randall Street, Slacks Creek QLD 4127<br />Phone: 07 2147 6999<br />Email: sales.brisbane@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 4933717<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",4,NHP10,,,False,False,False,A,True,,,2WD,5,4,,False,NHP10-6623745,Gray,VIC,06/17,,,,,,,,Yes,,,False,In_Stock,,,,,,,,,0,,,,,5
101120,Toyota,Aqua,S,,6ZZG0NHP106489055,,2016,90667,Hatchback,Red,1500,Auto,Hybrid,"Power Doors,Power Windows,Air Condition,Power Steering,Reverse Caemra,Push Satrt",,"Welcome to UKA Japan Motors Australia<br />With nearly 25 years of experience in the automotive industry, NJ Japan Motors is proudly trusted across multiple countries for our outstanding customer service and quality vehicles. We specialise in a wide range of carefully selected, used Japanese-imported cars — all inspected and ready for Australian roads.<br /><br />🚗 This Vehicle is Currently IN TRANSIT<br />Enquire now to secure it before arrival.<br /><br /><br />📍 Visit Us:<br /><br />MAIDSTONE<br /><br />📞 Call Us : 03 4329 0786 or 1800 006 256<br />📧 Email   : sales.maidstone@ukajapan.com.au<br />📍205 Ballarat Road, Maidstone, Victoria 3012<br /><br />MORDIALLOC<br /><br />📞 Call Us :03 7065 6403 Or 1800 006 256<br />📧 Email   :sales.mordialloc@ukajapan.com.au<br />📍 247 Boundary Road, Mordialloc VIC 3195<br /><br />BRISBANE<br /><br />📞 Call Us : 07 2147 6999 Or 1800 006 256<br />📧 Email   : sales.brisbane@ukajapan.com.au<br />📍 33 Randall St, Slacks Creek, QLD 4127<br /><br /><br />🌐 Browse Our Stock: www.ukajapan.com.au<br /> <br />LMCT: 12702",2,NHP10,,,False,False,False,A,True,,,2WD,5,4,,False,NHP10-6489055,Gray,QLD,01/16,,,,,,,,Yes,,,False,On_Order,,,,,,,,,0,,,,,5
101121,Toyota,Alphard,Hybrid X,,6ZZD0ATH208027006,21995.0000,2013,99414,Van,Black,2400,Auto,Hybrid,"Power Door,Power Window,Push Start,Reverse Camera,Power Slide Doors,Alloy Wheels,Air Condition,Dual Zone Climate,Folding Side Mirror,Cruise Control,Leather Seats,Seats Adjustment,Room Lights,Nanoe Mode,Rear Spoiler,Parking Sensor,Winker Mirror,Fog Lights",,"Toyota Alphard 2013 <br />Stock No: 101121<br />Mileage: 99,414 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />1-5 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 0012708<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,ATH20,,,False,False,False,A,True,,,4WD,5,4,,False,ATH20-8027006,beige,VIC,03/13,08/26,,,,,,,Yes,,,False,In_Stock,0000,,,,,,,,0,,,,,7
101122,Honda,Odyssey,Absolute H-Sen EX Pack,,6ZZG000RC41004162,,2016,108192,Van,Black,2000,Auto,Hybrid,"Power Window,Power Steering,Power Mirror,Alloy Wheel,Leather Seats,Reverse Camera,Push Start,Power Slide Doors,Keep Lane Assist,Traction Control,Collision Brakes,Folding Side Mirror,Rear Entertainment System,Cruise Control,Seats Adjustment,Half Leather Seats,Rear Spoiler,Alloy Wheels,Fog Lights,Winker Mirror",,"Honda Odyssey 2016<br />Stock No: 101122<br />Mileage: 108,192 km<br /><br />Looking for a reliable, high-quality vehicle? This carefully selected Japanese import offers excellent value, comfort, and practicality.<br /><br />Every vehicle is sourced directly from Japan and selected to meet our high standards of quality and condition.<br /><br />Odometer Verified<br /><br />The odometer reading is verified through official Japanese Auction Sheets and Import Documentation, available for your reference and peace of mind.<br /><br />Price Includes:<br /><br />Roadworthy Certificate (RWC)<br />Registration<br />Transfer Fees<br /><br />Additional Services Available:<br /><br />Video Walkaround Inspections<br />Finance & Car Loan Options<br />GST Invoice Available<br />15 Year Extended Warranty<br />Australia-Wide Delivery Available<br /><br />Why Buy From UKA Japan Motors?<br /><br />Trusted Japanese Import Specialists<br />Quality Vehicles Direct from Japan<br />Verified Odometer Readings<br />Competitive Finance Solutions<br />Extended Warranty Options<br />Friendly & Experienced Team<br /><br /><br /><br />Maidstone Yard<br />205 Ballarat Rd, Maidstone VIC 3012, Australiaa<br />Phone: 03 4329 0786<br />Email: sales.maidstone@ukajapan.com.au<br />View Stock: www.ukajapan.com.au<br /><br />LMCT: 4933717<br /><br />Note: Vehicle specifications and features may be automatically generated by third-party platforms. Please confirm all features, options, and specifications with our sales team prior to purchase.",1,RC4,,,False,False,False,A,True,,,2WD,5,4,,False,RC4-1004162,Gray,VIC,03/16,,,,,,,,Yes,,,False,In_Stock,,,,,,,,,0,,,,,7
